film_id,genre_id,director_gender
53256,3,male
12432,3,male
54690,3,male
37189,3,male
109048,3,male
59860,3,male
33765,3,male
51828,3,female
66942,3,male
8897,3,male
54384,3,male
36956,3,male
14688,3,female
11604,3,male
9295,3,male
40794,3,male
47261,3,male
111960,3,male
42692,3,male
80382,3,male
74938,3,male
117478,3,male
51072,3,male
60225,3,male
45048,3,male
18093,3,male
74643,3,male
115596,3,male
148284,3,male
30043,3,male
86440,3,male
61267,3,male
76543,3,male
79401,3,male
47189,3,male
51994,3,male
9364,3,female
10109,3,male
20859,3,male
79120,3,male
38336,3,male
35841,3,male
182129,3,male
59457,3,male
83229,3,male
184795,3,male
66436,3,male
54436,3,female
80591,3,female
51999,3,male
43459,3,male
14933,3,male
116231,3,female
100656,3,male
81342,3,male
51991,3,male
85033,3,male
75778,3,male
45993,3,male
75802,3,female
58390,3,male
40161,3,female
26864,3,female
79995,3,female
46469,3,male
86467,3,male
81836,3,male
44877,3,male
76333,3,male
42226,3,male
65035,3,male
76696,3,male
93188,3,male
95506,3,male
83539,3,male
84344,3,male
89455,3,male
38719,3,male
148408,3,male
88273,3,male
110160,3,male
64897,3,male
97365,3,male
41996,3,male
103640,3,male
43687,3,male
537,3,male
96724,3,male
86837,3,male
62580,3,male
121602,3,male
22969,3,male
32070,3,male
83738,3,male
147590,3,male
127501,3,male
11540,3,male
82654,3,male
29722,3,male
82695,3,male
121826,3,male
24446,3,male
103740,3,male
93858,3,male
147815,3,male
60011,3,male
127370,3,male
46226,3,female
236035,3,male
44158,3,male
140443,3,male
150117,3,male
43550,3,male
133698,3,male
126250,3,female
43023,3,male
64682,3,male
8768,3,male
60270,3,male
72660,3,male
82134,3,male
121936,3,male
141733,3,male
160139,3,male
42502,3,male
47559,3,male
45109,3,male
168496,3,male
135812,3,male
138030,3,male
212716,3,male
156711,3,male
28320,3,male
121676,3,female
25584,3,male
152584,3,male
122089,3,male
49162,3,male
4479,3,male
91745,3,male
214100,3,male
172782,3,male
209406,3,male
55208,3,male
66538,3,male
121674,3,male
191421,3,female
121642,3,male
4839,3,female
180048,3,male
152601,3,male
45130,3,male
29565,3,male
29128,3,male
20878,3,male
86331,3,male
117467,3,male
191714,3,male
8434,3,male
111473,3,male
153158,3,male
118289,3,male
118011,3,male
266549,3,male
24475,3,male
136437,3,male
44516,3,male
25519,3,male
20493,3,male
212721,3,male
187028,3,male
252841,3,male
198375,3,male
48263,3,male
128246,3,male
148044,3,male
85620,3,male
31214,3,male
53168,3,male
70417,3,male
77528,3,male
197796,3,male
199341,3,male
76649,3,male
94478,3,male
77925,3,male
42200,3,male
213342,3,male
89187,3,male
99647,3,male
132263,3,male
235984,3,male
276935,3,male
37737,3,male
229297,3,male
62045,3,male
76047,3,male
192145,3,male
282296,3,male
68004,3,male
215211,3,male
200727,3,male
41558,3,male
251232,3,male
52475,3,male
280795,3,male
15460,3,female
158426,3,male
222772,3,male
199851,3,male
84111,3,male
237791,3,male
256913,3,female
285843,3,female
266856,3,male
45127,3,male
72933,3,male
214081,3,male
294538,3,male
13610,3,male
43212,3,male
237796,3,male
219343,3,male
82966,3,male
42057,3,female
37176,3,male
60041,3,male
308165,3,male
30545,3,male
30174,3,male
2699,3,male
266044,3,female
180951,3,male
145162,3,male
149170,3,male
91261,3,male
28535,3,female
15888,3,male
92321,3,male
17806,3,male
65186,3,male
266040,3,female
125891,3,male
54165,3,male
66969,3,male
20693,3,male
29988,3,male
31183,3,male
65762,3,male
31179,3,male
167683,3,male
87936,3,male
121369,3,male
28468,3,male
66812,3,male
60543,3,male
69792,3,male
3582,3,male
51791,3,male
66963,3,male
76829,3,male
42485,3,male
199456,3,male
183247,3,male
45247,3,male
42343,3,male
228074,3,male
54391,3,male
49060,3,male
95919,3,male
112049,3,male
190091,3,male
42267,3,male
78537,3,male
37779,3,male
61682,3,male
99567,3,male
65482,3,male
63612,3,male
149468,3,male
46651,3,male
149467,3,male
70422,3,male
70916,3,male
44989,3,male
92796,3,male
203321,3,female
53214,3,male
76198,3,male
105114,3,male
180954,3,male
133764,3,female
276844,3,male
211579,3,male
217708,3,male
167073,3,male
52286,3,male
315855,3,male
12796,3,male
31293,3,male
76821,3,male
119193,3,male
83429,3,male
43645,3,male
29275,3,male
66966,3,male
8906,3,male
40243,3,male
122023,3,female
249772,3,male
228736,3,male
126331,3,male
45179,3,female
197936,3,female
48207,3,male
183039,3,male
135281,3,female
150689,3,male
327225,3,female
193229,3,male
47432,3,male
271674,3,male
255343,3,female
108723,3,male
49038,3,male
266537,3,male
32334,3,male
283227,3,male
48411,3,female
73770,3,male
258751,3,male
265563,3,male
124611,3,male
44672,3,male
53670,3,male
52212,3,male
300155,3,male
249916,3,female
229134,3,male
60170,3,male
259550,3,male
258480,3,male
31139,3,male
254320,3,male
223485,3,male
61041,3,male
48643,3,female
47590,3,male
143887,3,male
83475,3,male
83446,3,male
273886,3,male
64100,3,male
21297,3,male
21175,3,male
21570,3,male
20364,3,male
33124,3,male
323384,3,male
265193,3,female
43571,3,male
239877,3,male
14755,3,male
132316,3,male
74458,3,male
78338,3,male
139357,3,male
131940,3,male
15977,3,male
201277,3,male
272435,3,female
65683,3,male
36329,3,female
29109,3,male
41945,3,male
179641,3,male
25764,3,male
57327,3,female
248934,3,male
198466,3,male
63176,3,male
108179,3,male
98349,3,male
57709,3,male
137484,3,male
212752,3,male
123375,3,female
51917,3,male
2166,3,male
133469,3,male
34334,3,male
76850,3,male
314405,3,male
320132,3,male
63274,3,male
59507,3,male
283701,3,male
292431,3,male
145312,3,male
49928,3,male
24448,3,male
299828,3,male
324578,3,male
82567,3,male
136627,3,male
39915,3,male
70418,3,male
301351,3,male
273153,3,female
59499,3,male
297755,3,male
148622,3,male
32336,3,male
77986,3,male
63303,3,male
41091,3,female
126415,3,male
338729,3,male
2004,3,male
1539,3,male
65766,3,male
42032,3,female
205017,3,male
268660,3,female
49035,3,male
54971,3,male
38637,3,male
289039,3,male
268099,3,male
45722,3,male
134474,3,male
28472,3,male
46581,3,male
314385,3,female
326333,3,male
121869,3,male
188560,3,male
198311,3,male
14847,3,male
57662,3,male
291692,3,male
13311,3,male
124294,3,male
14561,3,male
329829,3,male
21459,3,male
263471,3,male
290762,3,female
334991,3,male
184219,3,male
288129,3,female
280957,3,male
21466,3,male
44059,3,male
241174,3,male
60730,3,male
54256,3,male
170845,3,male
27624,3,male
97449,3,male
21566,3,male
13986,3,male
65592,3,male
20929,3,male
62883,3,male
39347,3,male
35064,3,male
166231,3,male
44282,3,male
270696,3,female
63825,3,male
78812,3,male
211166,3,male
39850,3,male
362136,3,male
70815,3,male
65656,3,male
71662,3,male
293982,3,male
339274,3,male
68797,3,male
123623,3,male
341895,3,male
112503,3,male
61535,3,male
354072,3,female
339562,3,male
72246,3,male
44142,3,male
157239,3,male
87953,3,male
159862,3,male
348634,3,male
363479,3,male
21442,3,male
64882,3,female
116488,3,male
206155,3,male
47331,3,male
171587,3,male
189151,3,male
62768,3,male
50542,3,male
220488,3,female
362045,3,male
60116,3,male
68507,3,male
16632,3,male
20969,3,male
214129,3,female
252981,3,female
41186,3,male
53514,3,male
118451,3,male
54225,3,male
119273,3,male
175822,3,male
61935,3,male
45098,3,male
41518,3,male
127894,3,male
37460,3,male
283589,3,male
16075,3,male
321191,3,male
193321,3,male
140229,3,male
270724,3,male
85696,3,female
3025,3,male
376047,3,male
329805,3,female
291154,3,male
40700,3,male
139777,3,male
50124,3,male
320302,3,male
18174,3,male
46430,3,male
210068,3,male
44566,3,male
63378,3,male
365187,3,male
329809,3,male
352025,3,male
342281,3,male
97437,3,male
44850,3,male
345426,3,male
86576,3,female
20534,3,male
97341,3,male
20390,3,male
39217,3,male
103953,3,male
106538,3,female
44589,3,male
38440,3,male
96419,3,female
80324,3,male
22448,3,male
66537,3,male
15864,3,male
19624,3,male
65771,3,male
76350,3,male
148265,3,male
78701,3,male
73582,3,male
61400,3,male
105833,3,male
16423,3,male
48623,3,male
149832,3,male
254902,3,male
381890,3,male
30301,3,male
37941,3,male
21463,3,male
82124,3,male
31626,3,male
98302,3,male
336652,3,male
369834,3,male
379508,3,male
124993,3,male
296360,3,male
186991,3,female
83234,3,male
369557,3,male
75733,3,male
40211,3,male
62729,3,male
47851,3,male
62880,3,male
387252,3,male
20898,3,male
60809,3,male
300983,3,male
280165,3,male
320910,3,male
247504,3,male
69428,3,male
69401,3,male
69422,3,male
13521,3,male
80470,3,male
43102,3,male
115301,3,male
50340,3,female
18377,3,male
63876,3,male
290098,3,male
374614,3,male
374607,3,male
374603,3,male
299574,3,male
128412,3,male
332872,3,male
330294,3,female
98927,3,male
61689,3,male
53010,3,male
15467,3,male
54821,3,male
352694,3,male
62009,3,male
64133,3,female
403593,3,male
42084,3,male
88558,3,male
400247,3,male
402672,3,male
267800,3,male
361069,3,female
372058,3,male
26153,3,male
363841,3,male
65839,3,male
370978,3,male
354859,3,male
339419,3,male
390669,3,male
376166,3,female
72733,3,male
75004,3,male
161908,3,male
62722,3,male
414276,3,male
45505,3,male
396394,3,male
27074,3,male
43776,3,male
369885,3,male
36542,3,male
18739,3,male
68482,3,male
30351,3,male
48601,3,female
13943,3,male
393445,3,male
390422,3,male
47778,3,male
402217,3,male
36833,3,male
389044,3,female
87759,3,male
63163,3,male
369299,3,male
382501,3,male
377263,3,male
392271,3,male
393658,3,male
83754,3,male
16382,3,male
73043,3,male
321612,3,male
385261,3,male
221112,3,female
398818,3,male
382595,3,female
59482,3,male
401513,3,male
137726,3,male
392660,3,male
70807,3,male
431244,3,male
133160,3,male
41400,3,male
357424,3,female
428493,3,male
410970,3,male
259171,3,male
400001,3,male
340101,3,female
433356,3,male
4369,3,male
283378,3,male
403867,3,male
381015,3,male
47616,3,male
405473,3,male
32148,3,male
431937,3,male
329135,3,male
403390,3,male
54548,3,male
49890,3,female
54970,3,male
92180,3,male
413998,3,male
359784,3,female
64584,3,female
59219,3,male
14395,3,male
161244,3,male
11960,3,male
309739,3,male
154972,3,male
77185,3,female
11396,3,male
201429,3,male
71288,3,male
41301,3,male
15285,3,male
83079,3,male
429070,3,male
56759,3,male
148347,3,male
79833,3,male
198558,3,male
20932,3,male
447061,3,male
49168,3,male
44458,3,male
227245,3,male
413666,3,male
155887,3,male
74949,3,male
27066,3,male
65679,3,male
52960,3,male
436343,3,female
48929,3,male
382217,3,male
437311,3,male
441728,3,male
46203,3,male
126314,3,male
73799,3,male
72363,3,female
62741,3,male
61266,3,male
34000,3,male
104810,3,male
182981,3,female
61966,3,male
63281,3,female
143117,3,male
30840,3,male
12110,4,male
3036,4,male
56428,4,male
92769,4,male
11655,4,male
54285,4,male
21588,4,male
55613,4,male
41225,4,male
10779,4,male
31417,4,male
11015,4,male
16372,4,male
763,4,male
9964,4,male
694,4,male
814,4,male
24913,4,male
13549,4,male
653,4,male
8413,4,male
9457,4,male
40961,4,male
19158,4,male
3486,4,male
11954,4,male
9423,4,male
11167,4,male
11772,4,male
9540,4,male
11773,4,male
10212,4,female
1946,4,male
29030,4,male
25319,4,male
24103,4,male
9406,4,male
11481,4,male
77010,4,male
5486,4,male
10384,4,male
10493,4,male
16241,4,male
27632,4,male
17343,4,male
10086,4,male
72086,4,male
622,4,male
33516,4,male
32613,4,male
31624,4,male
11654,4,male
49096,4,male
21484,4,male
5483,4,male
38006,4,male
42002,4,male
40365,4,male
24920,4,male
25993,4,male
28050,4,male
1448,4,male
33828,4,male
28043,4,male
39891,4,male
26865,4,male
18801,4,male
19204,4,male
6498,4,male
10728,4,male
28794,4,male
11347,4,male
14372,4,male
36095,4,male
27431,4,male
39176,4,male
1933,4,male
16307,4,male
16180,4,male
20115,4,male
13550,4,male
31703,4,male
768,4,male
9378,4,male
1433,4,male
27405,4,male
43143,4,male
18939,4,male
6312,4,male
13915,4,male
11594,4,male
931,4,male
40723,4,female
40364,4,male
20465,4,male
22130,4,male
8690,4,male
39578,4,male
21970,4,male
5425,4,male
29318,4,male
11791,4,male
7216,4,male
8869,4,male
6404,4,male
28319,4,male
9544,4,male
79319,4,male
9299,4,male
40064,4,male
40969,4,male
8691,4,male
46364,4,male
9645,4,male
11880,4,male
11629,4,male
43089,4,male
7011,4,male
73116,4,male
26639,4,male
16938,4,male
21143,4,male
28679,4,male
30875,4,male
30874,4,male
29702,4,male
30789,4,male
57447,4,male
14237,4,male
55616,4,male
29514,4,male
11482,4,male
37227,4,male
26198,4,male
33521,4,male
9616,4,male
28942,4,male
20321,4,male
837,4,male
29161,4,male
39916,4,male
29449,4,male
18979,4,male
1836,4,female
13581,4,male
1702,4,male
10234,4,male
234,4,male
5336,4,male
29437,4,male
10166,4,male
20126,4,male
827,4,male
57744,4,male
68347,4,male
86182,4,male
11058,4,male
41965,4,male
25355,4,male
14980,4,male
31965,4,male
5842,4,male
29049,4,male
39043,4,male
21159,4,male
27636,4,male
5481,4,male
5485,4,male
17921,4,male
12205,4,male
39434,4,male
11417,4,male
18333,4,male
8991,4,male
26811,4,male
30876,4,male
12206,4,male
42469,4,male
44289,4,male
40087,4,male
747,4,male
42215,4,male
8689,4,male
3053,4,male
12483,4,male
58129,4,male
57283,4,male
28189,4,male
779,4,male
30637,4,male
64568,4,male
39222,4,male
3763,4,male
86889,4,male
59189,4,male
28498,4,male
62761,4,male
29107,4,male
29140,4,male
18917,4,male
41967,4,male
57221,4,female
5470,4,male
50173,4,male
17985,4,male
29512,4,male
32166,4,male
9439,4,male
467,4,male
27259,4,male
10836,4,male
11056,4,male
16077,4,male
27324,4,male
10943,4,male
11427,4,male
12720,4,male
5844,4,male
24092,4,male
20357,4,male
12653,4,male
11662,4,male
28055,4,male
69234,4,male
12576,4,male
27429,4,male
42729,4,male
37527,4,male
25103,4,male
10012,4,male
76403,4,male
26774,4,male
19971,4,male
7342,4,male
22033,4,male
21325,4,male
10226,4,male
5845,4,male
33908,4,male
2151,4,male
11309,4,male
5237,4,male
32242,4,male
42689,4,male
9913,4,male
9042,4,male
8814,4,male
9060,4,male
10017,4,male
791,4,male
29111,4,male
5620,4,male
39261,4,male
54801,4,male
28667,4,male
8555,4,male
46591,4,male
20345,4,male
19058,4,male
27742,4,male
12517,4,male
17,4,male
20981,4,male
44435,4,male
9756,4,male
49361,4,male
10177,4,male
12591,4,male
18045,4,male
11348,4,male
9035,4,male
28752,4,male
17111,4,male
10008,4,male
28673,4,male
36762,4,male
84956,4,male
37929,4,male
9708,4,male
5072,4,male
24916,4,male
6948,4,male
15742,4,male
21156,4,male
1730,4,male
9656,4,male
16371,4,male
19166,4,male
25623,4,male
10075,4,female
28955,4,male
10790,4,male
1255,4,male
11494,4,male
13569,4,male
1872,4,male
10063,4,male
10832,4,male
10288,4,male
13402,4,male
14219,4,male
14217,4,male
40060,4,male
28049,4,male
14223,4,male
14229,4,male
42735,4,male
523,4,male
15667,4,male
3603,4,male
27276,4,male
10251,4,male
6537,4,male
12171,4,male
13885,4,male
10253,4,male
46885,4,male
42041,4,male
48131,4,male
8461,4,male
13848,4,male
10842,4,male
14145,4,male
13022,4,male
13964,4,male
14456,4,male
15069,4,male
14878,4,male
13256,4,male
13310,4,male
16182,4,male
4627,4,male
15749,4,female
16342,4,male
20919,4,male
41966,4,male
13429,4,male
14254,4,male
16137,4,male
48350,4,male
1560,4,male
13492,4,male
15039,4,male
13849,4,male
46799,4,male
10041,4,male
18238,4,male
17609,4,male
37924,4,male
40465,4,male
21208,4,male
14833,4,male
17153,4,male
19898,4,male
3511,4,male
22536,4,male
28051,4,male
91262,4,male
126597,4,male
21398,4,male
52941,4,male
24392,4,male
23173,4,male
112687,4,male
62131,4,male
20606,4,male
23963,4,male
19901,4,male
39023,4,male
1450,4,male
23410,4,male
160266,4,male
23988,4,male
21453,4,male
2974,4,male
26466,4,male
25967,4,male
28925,4,male
16350,4,male
30903,4,male
15483,4,male
28355,4,male
39931,4,male
26178,4,male
44132,4,male
54117,4,male
38996,4,male
48587,4,male
17005,4,male
21794,4,male
26587,4,male
5424,4,male
39024,4,male
35197,4,male
37707,4,male
18897,4,female
110901,4,male
15714,4,male
110899,4,male
86667,4,male
29159,4,male
46164,4,male
113458,4,male
41402,4,male
27374,4,male
20034,4,male
39681,4,male
14397,4,male
6793,4,male
8316,4,female
41215,4,male
71701,4,male
95043,4,male
49787,4,male
46420,4,male
32234,4,male
49901,4,male
40149,4,male
39988,4,male
52587,4,male
33107,4,male
46838,4,male
68757,4,male
39993,4,male
27522,4,male
74289,4,male
47578,4,male
53045,4,male
30901,4,male
81217,4,male
37618,4,male
45714,4,male
29865,4,male
49730,4,female
28802,4,male
75725,4,male
46175,4,male
40041,4,male
47518,4,male
56653,4,male
49847,4,male
13254,4,male
77546,4,male
46261,4,male
63311,4,male
16335,4,male
16092,4,male
74725,4,male
39861,4,male
33592,4,male
63025,4,male
88922,4,male
73262,4,male
71821,4,male
23807,4,male
82020,4,male
40592,4,male
19034,4,male
28629,4,male
48014,4,male
84473,4,male
87911,4,male
71469,4,male
52274,4,male
63207,4,male
38541,4,male
56815,4,male
50357,4,male
42968,4,male
73936,4,male
77669,4,male
77949,4,male
28063,4,male
67748,4,male
64992,4,male
42998,4,male
28533,4,male
43309,4,male
92182,4,male
28715,4,male
48393,4,male
26974,4,male
73943,4,male
49958,4,male
133523,4,male
208579,4,male
84289,4,male
77883,4,male
12677,4,male
5422,4,male
42628,4,male
57230,4,male
135368,4,male
40343,4,male
58790,4,male
91549,4,female
114958,4,male
125490,4,male
82654,4,male
64792,4,male
44732,4,male
22066,4,male
132232,4,male
60304,4,male
74397,4,male
59912,4,male
139244,4,male
42455,4,male
117978,4,male
43023,4,male
84204,4,male
27699,4,male
61904,4,male
72834,4,male
104755,4,male
60152,4,male
123103,4,male
49343,4,male
28271,4,male
116811,4,male
182499,4,male
40244,4,male
103620,4,male
126277,4,female
77449,4,male
133339,4,male
77173,4,male
178809,4,male
44796,4,male
59735,4,male
30689,4,male
66608,4,male
138496,4,male
135812,4,male
134394,4,male
45756,4,male
2093,4,male
27232,4,male
97790,4,male
14143,4,male
30478,4,male
37342,4,male
80662,4,male
64534,4,male
30877,4,male
39260,4,male
29130,4,male
29565,4,male
29128,4,male
29129,4,male
166271,4,male
67737,4,male
15826,4,male
71622,4,male
174671,4,female
36075,4,male
48397,4,male
11927,4,male
66892,4,male
97794,4,male
84362,4,male
210913,4,male
79073,4,male
20695,4,male
85620,4,male
29290,4,male
9753,4,male
29854,4,male
74241,4,male
59726,4,male
267795,4,female
5421,4,male
82657,4,male
77444,4,male
227877,4,male
40222,4,male
132263,4,male
84986,4,male
67822,4,male
259761,4,male
109565,4,male
222461,4,male
15916,4,male
210911,4,male
149509,4,male
28690,4,male
43749,4,male
52318,4,male
108798,4,male
48585,4,male
246741,4,male
22072,4,male
49706,4,male
203912,4,male
84944,4,male
196830,4,male
41035,4,male
14459,4,male
57749,4,male
24091,4,male
173761,4,male
107413,4,male
57875,4,male
227094,4,male
226948,4,male
30855,4,male
28768,4,male
83519,4,male
55152,4,male
79544,4,male
15011,4,male
48186,4,male
29596,4,male
40383,4,male
46473,4,male
63484,4,male
244458,4,female
86305,4,male
40387,4,male
42309,4,male
63727,4,male
40474,4,male
16825,4,male
39973,4,male
27905,4,male
67219,4,male
64666,4,male
126927,4,male
28763,4,male
50392,4,male
3057,4,male
9755,4,male
221437,4,male
60575,4,male
53459,4,male
32304,4,male
30934,4,male
44678,4,male
229839,4,male
105083,4,male
48594,4,male
22451,4,male
81972,4,male
29052,4,male
98368,4,male
36835,4,male
58718,4,male
47003,4,male
35668,4,male
62108,4,male
42468,4,male
13013,4,male
105902,4,male
70810,4,male
63512,4,male
29400,4,male
128598,4,male
52251,4,female
21795,4,male
52203,4,male
30861,4,male
29609,4,male
80633,4,male
6976,4,male
90291,4,male
108181,4,male
5601,4,male
71511,4,male
84508,4,male
83579,4,male
37306,4,male
167956,4,male
39991,4,male
105114,4,male
26504,4,male
290555,4,male
28770,4,male
30640,4,male
202171,4,male
26722,4,male
87339,4,male
93939,4,male
46439,4,male
16925,4,male
63026,4,male
64725,4,male
37813,4,male
81887,4,male
38074,4,male
201085,4,male
134656,4,male
81189,4,male
90944,4,male
50425,4,male
234212,4,male
27706,4,male
29498,4,male
174650,4,male
107068,4,male
112454,4,male
71626,4,female
69576,4,male
228973,4,male
81475,4,male
106682,4,male
33018,4,male
106679,4,male
38446,4,male
86643,4,male
36600,4,male
143928,4,male
17212,4,male
314065,4,male
67183,4,male
12601,4,male
58411,4,male
27886,4,male
10370,4,male
261273,4,male
269776,4,male
85184,4,male
91683,4,male
19599,4,male
87503,4,male
26503,4,male
39992,4,male
48846,4,male
328252,4,male
241257,4,male
49212,4,male
28318,4,male
28488,4,male
68146,4,male
3699,4,male
65252,4,male
174754,4,male
24632,4,male
171424,4,male
84628,4,male
3122,4,male
62558,4,male
75903,4,male
30929,4,male
19025,4,male
246917,4,male
19095,4,male
46359,4,male
139357,4,male
228012,4,male
299939,4,male
153750,4,male
3026,4,male
287793,4,male
144206,4,male
29562,4,male
105087,4,male
143547,4,male
224908,4,male
73203,4,male
47410,4,male
45511,4,male
329134,4,male
17100,4,male
29883,4,male
314405,4,male
21784,4,male
289510,4,male
229138,4,male
338676,4,male
310131,4,male
52369,4,male
135579,4,female
21927,4,male
128174,4,male
116194,4,male
104973,4,male
28058,4,male
329205,4,male
342657,4,male
311539,4,male
3145,4,male
244316,4,male
289097,4,male
62947,4,male
2969,4,male
43713,4,male
41434,4,male
58405,4,male
84984,4,male
334536,4,male
38988,4,male
32152,4,male
37973,4,male
254672,4,male
32173,4,male
16313,4,male
32272,4,male
21792,4,male
5846,4,male
204260,4,male
132957,4,male
8415,4,male
28416,4,male
28068,4,male
69058,4,male
87148,4,male
49347,4,male
30879,4,male
28061,4,male
262871,4,male
26040,4,male
20323,4,male
30872,4,male
40461,4,male
47453,4,male
40145,4,male
28848,4,male
27703,4,male
28847,4,male
76833,4,male
37055,4,male
241174,4,male
188719,4,male
23857,4,male
48333,4,male
84422,4,male
85204,4,male
78546,4,male
105085,4,male
16079,4,male
10124,4,male
15701,4,male
246355,4,male
29960,4,male
356482,4,male
47331,4,male
41032,4,male
39436,4,male
86068,4,male
347767,4,male
340176,4,male
3025,4,male
85032,4,male
57845,4,male
26703,4,male
337029,4,male
321258,4,male
119586,4,male
364116,4,male
42526,4,male
18044,4,male
44548,4,male
69075,4,male
47655,4,female
30909,4,male
104548,4,male
36224,4,male
246417,4,male
111974,4,male
241927,4,male
15979,4,male
16008,4,male
20507,4,male
77257,4,male
88377,4,male
14814,4,male
4443,4,male
14482,4,male
105915,4,male
301365,4,male
332704,4,male
43093,4,male
365805,4,male
224951,4,male
38706,4,male
375742,4,female
48613,4,male
29390,4,male
101733,4,male
343112,4,male
39857,4,male
297186,4,female
344593,4,male
76164,4,male
84993,4,male
293670,4,male
376549,4,male
37433,4,male
47408,4,male
5434,4,male
40162,4,male
180886,4,male
30641,4,male
103578,4,male
87335,4,female
24921,4,male
98106,4,male
71503,4,male
61689,4,male
343173,4,male
49237,4,male
28073,4,male
46879,4,male
50688,4,male
42591,4,male
12602,4,male
27144,4,male
347642,4,male
403119,4,male
368031,4,male
22745,4,male
211505,4,male
19723,4,male
69870,4,male
330982,4,male
394051,4,male
53245,4,male
381034,4,male
315011,4,male
356191,4,male
78163,4,male
284564,4,male
56109,4,male
28659,4,male
81477,4,male
40217,4,male
47177,4,male
60504,4,male
375366,4,male
124501,4,male
276624,4,male
72309,4,male
22455,4,male
198795,4,male
42872,4,male
40070,4,male
3144,4,male
396004,4,male
220447,4,male
233383,4,male
62439,4,male
3159,4,male
27395,4,male
45017,4,male
96468,4,male
210653,4,male
115909,4,male
29338,4,male
29336,4,male
105093,4,male
430977,4,male
340837,4,male
395982,4,female
363689,4,male
267466,4,male
393519,4,female
328216,4,male
73043,4,male
100770,4,male
29896,4,male
292625,4,male
363126,4,female
396263,4,male
53080,4,male
70740,4,male
15473,4,male
1596,4,female
399615,4,male
404584,4,male
386172,4,male
70177,4,male
155661,4,male
64215,4,male
135195,4,male
55429,4,male
371833,4,male
27316,4,male
408439,4,male
116248,4,male
41301,4,male
64502,4,male
30870,4,male
409421,4,male
40804,4,male
28820,4,male
77889,4,male
2104,4,male
81509,4,male
69059,4,male
28279,4,male
119984,4,female
353491,4,male
464111,4,male
440597,4,male
43585,4,male
28669,4,male
39164,4,male
40467,4,male
365432,4,male
45527,4,male
1408,10,male
9691,10,male
45549,10,male
33542,10,male
1775,10,male
9886,10,male
72031,10,male
12106,10,male
2636,10,male
2164,10,male
14522,10,female
9350,10,male
2087,10,male
31642,10,male
6,10,male
507,10,male
2088,10,male
10412,10,male
10057,10,male
29621,10,male
9103,10,male
40751,10,male
9268,10,male
260,10,male
22733,10,male
37218,10,male
792,10,male
11645,10,male
10835,10,male
10705,10,male
387,10,male
9322,10,male
9964,10,male
832,10,male
4485,10,male
10341,10,male
9311,10,male
18,10,male
9772,10,male
18355,10,male
11220,10,male
21253,10,male
9457,10,male
41577,10,male
9313,10,male
70581,10,male
9449,10,male
10622,10,male
38618,10,male
18316,10,male
12655,10,male
346,10,male
9631,10,male
37498,10,male
69848,10,male
8195,10,male
11893,10,male
11532,10,male
16885,10,male
9423,10,male
10350,10,male
11526,10,female
18764,10,male
1946,10,male
42230,10,male
104,10,male
8914,10,male
32305,10,male
10381,10,male
11712,10,male
9343,10,male
10047,10,male
11953,10,male
44662,10,male
11782,10,male
24575,10,male
10971,10,male
9764,10,male
28975,10,male
3536,10,male
98,10,male
29372,10,male
35463,10,male
2024,10,male
17711,10,male
9651,10,male
8870,10,male
11372,10,male
11678,10,male
2669,10,male
9989,10,male
4918,10,male
6073,10,male
39180,10,male
2749,10,male
17466,10,male
10877,10,male
10477,10,male
849,10,male
9705,10,male
2140,10,male
11713,10,male
12481,10,male
13333,10,male
9462,10,male
11371,10,male
9395,10,male
14506,10,male
38560,10,male
55699,10,male
14372,10,male
8867,10,male
19317,10,male
19267,10,male
11370,10,male
2034,10,male
43860,10,male
20681,10,male
27396,10,male
3173,10,male
10034,10,male
1535,10,male
10656,10,male
8342,10,male
35201,10,male
855,10,male
24206,10,male
6312,10,male
11891,10,male
19562,10,male
11535,10,male
10590,10,male
29039,10,male
22910,10,male
42517,10,male
25628,10,male
26843,10,male
14807,10,male
5851,10,male
11563,10,male
15119,10,male
2371,10,male
35944,10,male
26030,10,male
13201,10,male
1815,10,male
42193,10,male
9555,10,male
17043,10,male
6278,10,male
8869,10,male
43915,10,male
11484,10,male
11692,10,male
2110,10,male
4107,10,male
15313,10,male
31278,10,male
21294,10,male
11340,10,male
10863,10,male
31668,10,male
2165,10,female
53000,10,male
11880,10,male
12528,10,male
5261,10,male
43279,10,male
39274,10,male
10856,10,male
11022,10,male
12232,10,male
25720,10,male
18002,10,male
29339,10,male
41209,10,male
39948,10,male
4628,10,male
16407,10,male
27380,10,male
30584,10,male
4911,10,male
23834,10,male
9341,10,male
8409,10,male
10180,10,male
26866,10,male
10743,10,male
10515,10,male
10720,10,male
5146,10,male
9654,10,male
47423,10,male
15925,10,male
11463,10,male
18780,10,male
19728,10,male
29627,10,male
39088,10,male
8698,10,male
21512,10,male
21449,10,male
17180,10,male
11770,10,male
22200,10,male
7288,10,male
54243,10,male
10881,10,male
8446,10,male
9501,10,male
49291,10,male
11046,10,male
70709,10,male
37943,10,male
17744,10,male
14282,10,male
31397,10,male
1702,10,male
19184,10,male
11002,10,male
79,10,male
18857,10,male
616,10,male
9620,10,male
10718,10,male
6277,10,male
42040,10,male
11194,10,male
7008,10,male
54045,10,male
13572,10,male
56188,10,male
11169,10,male
58995,10,male
16941,10,male
10544,10,male
3591,10,male
10338,10,male
38978,10,male
47201,10,male
7220,10,male
9509,10,male
